object_name	epoch_mjd	field_id	ra_deg	dec_deg	mag	filter_id
S0000DJXa	50100.143598222	242	81.6701599795901	5.15450222416706	23.9597	r
S00006ZEa	50100.143598222	242	79.8979069347653	5.66918250144718	22.0821	r
S0000JkUa	50100.143598222	242	79.3116695833273	6.1047969540233	23.6808	r
S00006hGa	50100.143598222	242	78.6370864363094	4.85633230623466	23.4159	r
S000053Wa	50100.143598222	242	80.7748815099554	4.40560484674842	19.7938	r
S0000mY7a	50100.144045222	243	82.1788748970889	9.44011245060028	23.7676	r
S0000mY7a	50100.144491221996	244	82.1783375326587	9.4401771880423	23.7596	r
S0000Tgfa	50100.144491221996	244	82.760276782393	11.6310995900326	23.993	r
S0000XGza	50100.144937222	245	85.6689942135014	12.7175088024863	23.6751	r
S0000vETa	50100.144937222	245	83.5398878251558	12.7917327980323	23.1436	r
S0000gKWa	50100.144937222	245	85.7113605086995	14.1722981520494	23.9185	r
S00005cIa	50100.144937222	245	83.6399559605608	13.5457922673527	23.5574	r
S00000wVa	50100.145385222	246	86.9118517664579	11.955634930906	22.1425	r
S0000clma	50100.145831222	247	84.9879151465359	7.08025881573133	23.8925	r
S0000DJXa	50100.146278222	248	81.6690947642719	5.15496226790938	23.9605	r
S000067Za	50100.146278222	248	81.830918193557	4.544713814071	24.0055	r
S00000zIa	50100.146278222	248	84.3494578909076	4.92357037353597	22.9368	r
S00006vfa	50100.146727221996	249	84.4150521474842	3.26925808532781	22.8359	r
S00009BYa	50100.146727221996	249	84.61809513387	3.15295412650869	22.1804	r
S00003kZa	50100.146727221996	249	84.587473529661	2.65678823561279	23.2131	r
S0000ctKa	50100.146727221996	249	85.3384092563497	2.42482121564871	23.8139	r
S00000zIa	50100.146727221996	249	84.349305292773	4.92353855037041	22.9381	r
S0000clma	50100.147175221995	250	84.9872804733929	7.08110570271865	23.898	r
S000038ba	50100.147175221995	250	86.6189745584593	4.49911749879345	22.0769	r
S00003hIa	50100.147621222	251	88.1183495769804	7.96048419127212	24.0459	r
S00001pTa	50100.147621222	251	87.953966775119	8.33500795463632	22.4686	r
S0001417a	50100.148068222	252	90.6264521300302	10.3636898180053	22.2996	r
S0000gM1a	50100.148068222	252	90.0926091242804	10.4848930900131	23.5227	r
S00005bJa	50100.148515222	253	92.738970805751	15.0028711999046	23.1559	r
S00005WSa	50100.148963222	254	91.3279098235038	16.1416443389475	23.016	r
S00005WSa	50100.149411221995	255	91.3276981288238	16.1416704941288	23.0159	r
S0000vy7a	50100.149411221995	255	89.2010194924461	17.4992911056683	23.534	r
S00001zya	50100.149411221995	255	89.5637442060757	18.1783415502719	20.948	r
S00000uxa	50100.149411221995	255	90.165106868979	16.5873116581975	22.5119	r
S0000dAaa	50100.149411221995	255	89.6957207116844	15.7347162925541	23.5667	r
S0000o9za	50100.149858222	256	88.810766752055	14.1104389062798	23.2679	r
S00000PXa	50100.149858222	256	88.1953391577849	15.3325191598127	22.8534	r
S0001417a	50100.150315221996	257	90.6266776425297	10.3652834204829	22.3046	r
S00005kma	50100.150315221996	257	89.7413821068327	8.3793488966584	23.1112	r
S0000cyva	50100.150315221996	257	90.7691413677348	9.8278740815939	22.5897	r
S000087Ya	50100.150315221996	257	91.3142851935124	9.0031748240055	22.9513	r
S0000RCPa	50100.150762221994	258	89.444725432114	5.86271888514099	23.2726	r
S0000kdha	50100.150762221994	258	90.9150930116496	6.31524667852636	22.4674	r
S000035sa	50100.151209222	259	88.3599356764635	3.07307108672987	22.267	r
S000038ba	50100.151209222	259	86.6166365040138	4.49998422241126	22.0801	r
S00000bTa	50100.151209222	259	87.314822732853	3.95145789882571	20.7318	r
S0000Lkea	50100.151209222	259	87.2905464152371	4.35678262966144	24.0047	r
S00006Hwa	50100.151209222	259	87.2473140625722	2.12881202028348	22.6524	r
S0000dQ9a	50100.151209222	259	88.1375812731256	2.93044475205465	23.3407	r
S0000020a	50100.042851221995	26	104.110190992628	-53.2264410951761	17.5002	z
S00005oZa	50100.042851221995	26	105.645496652435	-53.3811255518411	20.5865	z
S00006tLa	50100.151667221995	260	89.5179723315773	2.88925490727726	23.4238	r
S000006wa	50100.152114222	261	92.6522176195197	7.0464500728323	21.9338	r
S0000A1aa	50100.152114222	261	94.0891038119112	6.81127177075959	23.4218	r
S0000x3Ha	50100.152114222	261	93.0151824807143	6.7823892773352	23.8719	r
S0000kdha	50100.152114222	261	90.9152486555506	6.316425608722	22.4684	r
S0000eR3a	50100.152114222	261	93.9272655152114	6.83543612862564	23.4022	r
S0000iiIa	50100.152561222	262	94.4019341397807	9.04683457599916	22.1961	r
S000008oa	50100.152561222	262	94.9104788571474	9.21826432600815	23.5474	r
S0000kPia	50100.152561222	262	95.0571529271995	9.37003956273804	23.4637	r
S00000rza	50100.153351222	263	91.2046239410944	29.3646474902581	21.5479	r
S000008wa	50100.154244221994	265	85.9993341933912	31.6831915714635	19.6789	r
S00003K8a	50100.154244221994	265	83.9962551097217	33.035021199138	23.3958	r
S000004Ka	50100.154688222	266	82.7832416429772	31.5006591444713	21.8243	r
S00002p0a	50100.154688222	266	81.6172163538731	32.9646245993466	21.9992	r
S0000003a	50100.155131221996	267	79.4040461118186	30.4706610107948	14.6902	r
S00001sba	50100.155131221996	267	78.0135776265069	32.3598394532617	21.8333	r
S0000pHCa	50100.155131221996	267	76.6610799602882	31.2184633239936	21.9827	r
S00000Rha	50100.155131221996	267	79.7081978049909	30.0189069161345	23.3284	r
S0000pHCa	50100.155575222	268	76.6600994639166	31.2198581188619	21.9751	r
S000044ua	50100.155575222	268	73.8472780304633	30.1415663232831	22.7072	r
S0000cLea	50100.156019222	269	71.0631472767096	29.4055856865171	22.666	r
S000090Da	50100.156019222	269	71.8172489275049	29.0159563365784	23.1905	r
S000005Na	50100.156463221996	270	68.9757481087874	27.8944328094823	20.4629	r
S0000FD4a	50100.157350222	272	64.365480065763	22.1522674808082	23.0456	r
S00000vJa	50100.158237222	274	63.5761265989815	17.1060515011284	20.8892	r
S00000Csa	50100.158680222	275	59.9008562542979	16.2381435180319	20.7688	r
S00001fca	50100.158680222	275	60.3853104482017	16.4865883707632	23.0754	r
S00003dga	50100.158680222	275	59.9729248907269	17.0030047492421	21.2196	r
S00006K1a	50100.160011222	278	55.4145468724333	9.51763022153597	20.5546	r
S00007Ysa	50100.160011222	278	55.0894599640953	7.30283116863762	22.665	r
S00007Ysa	50100.160455221994	279	55.0896187201955	7.30295203613315	22.6654	r
S00004Ona	50100.043748222	28	104.843057526197	-48.7756473641529	21.3788	z
S00008W8a	50100.160899222	280	52.4837012897017	2.68951627415646	23.1071	r
S00003Aya	50100.160899222	280	53.1623527459618	3.58056034399485	23.4618	r
S0000jkAa	50100.161347222	281	50.6633065756305	3.22942419079286	22.9127	r
S00000HRa	50100.161791221995	282	52.2892965573076	7.56115559313173	22.6584	r
S00001tca	50100.162235222	283	53.0976250282868	8.36378781196481	23.0852	r
S00000HRa	50100.162235222	283	52.2892406925522	7.56126768574859	22.6582	r
S00004Hea	50100.163122221995	285	56.6095628899106	14.5063572520068	23.1061	r
S00002BKa	50100.163122221995	285	55.1335815108331	14.7933915146522	23.3798	r
S00018z6a	50100.163566222	286	57.8835141267166	16.1566518215526	22.5495	r
S0000365a	50100.164009222	287	59.2919857609861	17.4603457500626	22.6732	r
S00000gIa	50100.164452222	288	60.6544448431964	22.5433752290182	21.4746	r
S00014cva	50100.164907221995	289	67.6650662503164	19.9475282111516	22.5072	r
S0000W6Oa	50100.164907221995	289	68.3171541973659	20.1195401232946	23.5038	r
S0000infa	50100.165351222	290	69.0711159268678	22.954325400504	21.4267	r
S00008KLa	50100.166083222	291	83.4388663025154	14.9799820052125	23.3425	r
S0000MRza	50100.166083222	291	83.2033093790581	16.3318926642779	22.6864	r
S00008HPa	50100.166528222	292	80.7444546163762	14.0235004651363	23.752	r
S000016va	50100.166528222	292	82.5277034964807	13.3045015346853	22.5541	r
S00014ora	50100.166973221996	293	80.5487627025835	9.38292614497121	23.3647	r
S00000WBa	50100.167419221994	294	78.1271025472506	7.09806490762904	22.0549	r
S0000jria	50100.167419221994	294	77.7202624941388	6.54013186596086	23.7689	r
S000019ta	50100.167419221994	294	77.2787371680953	7.11358503326136	21.0615	r
S0000jria	50100.167866222	295	77.7204017292054	6.54019618893153	23.7695	r
S00000cra	50100.168313222	296	79.0736616935372	6.10361377456618	21.2686	r
S0000DJXa	50100.168313222	296	81.6603697526434	5.15873747447739	23.9588	r
S00006ZEa	50100.168313222	296	79.9096156104986	5.68302406619898	22.0748	r
S0000JkUa	50100.168313222	296	79.3110197952241	6.13384715584721	23.6644	r
S00006hGa	50100.168313222	296	78.6316894258171	4.85814719119588	23.4149	r
S000053Wa	50100.168313222	296	80.7832362867152	4.36892122816352	19.7734	r
S0000mY7a	50100.168760222	297	82.1491187805483	9.44369160114411	23.7511	r
S00014ora	50100.168760222	297	80.5495720015361	9.37931126113253	23.383	r
S00001p5a	50100.169258222	298	86.4488148645357	17.6824445685839	21.125	r
S0000aU3a	50100.169258222	298	86.417980624123	18.7897869081972	23.7637	r
S00002dSa	50100.169258222	298	86.2053449603604	17.8402061295311	22.4414	r
S000002Aa	50100.169258222	298	84.8628495196978	16.9010532141926	21.5763	r
S000016ya	50100.169258222	298	85.0950538755425	19.3190030664958	23.506	r
S000014sa	50100.169703221996	299	88.6321762273889	18.6713917211148	23.3425	r
S00001zya	50100.169703221996	299	89.5630606550637	18.1838068360454	20.9472	r
S0000aU3a	50100.169703221996	299	86.4179654747251	18.7897498151463	23.7637	r
S0000myga	50100.169703221996	299	87.3556054393489	17.9141240999905	21.2169	r
S00001p5a	50100.170149221995	300	86.4484524165034	17.6825762285546	21.1274	r
S00002dSa	50100.170149221995	300	86.2051609090842	17.8403325965866	22.4422	r
S00001qea	50100.170149221995	300	85.8615975292728	15.8467650015419	22.8119	r
S00000PXa	50100.170149221995	300	88.1901900231643	15.3342424099089	22.8523	r
S0000XGza	50100.170593222	301	85.6719294016283	12.7061312651531	23.6726	r
S0000vETa	50100.170593222	301	83.5362026849289	12.7907970387417	23.1433	r
S0000gKWa	50100.170593222	301	85.6837585829379	14.1882236389812	23.9043	r
S00005cIa	50100.170593222	301	83.6330382793313	13.5456217538155	23.5565	r
S0000mY7a	50100.171038222	302	82.1463786858085	9.44402066542423	23.7428	r
S00000wVa	50100.171486221996	303	86.9062478408118	11.9571587665382	22.1425	r
S0000clma	50100.171932221994	304	84.9756076788315	7.096698204159	23.8844	r
S0000DJXa	50100.172380222	305	81.6587664747912	5.15943286809318	23.9598	r
S000067Za	50100.172380222	305	81.8292549135733	4.55077826571483	24.0056	r
S00000zIa	50100.172380222	305	84.3405934704543	4.92171995184844	22.9346	r
S00006vfa	50100.172829222	306	84.4064774822578	3.27091872156987	22.8337	r
S00009BYa	50100.172829222	306	84.5891245862877	3.15709980109136	22.1651	r
S00003kZa	50100.172829222	306	84.5782530893025	2.65739562728859	23.2108	r
S0000ctKa	50100.172829222	306	85.3394294438395	2.43002481100328	23.8143	r
S00000zIa	50100.172829222	306	84.340441120275	4.92168811423053	22.9361	r
S0000clma	50100.173278222	307	84.9749741552213	7.097545541903	23.8904	r
S000038ba	50100.173278222	307	86.6038600547821	4.50472415793485	22.0716	r
S00001pTa	50100.173726222	308	87.9450090016773	8.33634394320541	22.468	r
S0001417a	50100.174172221996	309	90.6291077165023	10.3821491668663	22.2967	r
S0000gM1a	50100.174172221996	309	90.0603119822595	10.4952589286536	23.5094	r
S00000GTa	50100.045093222	31	91.3179530046711	-49.7866832623991	19.8653	z
S00000i2a	50100.045093222	31	88.785227893555	-48.5893937922829	20.4208	z
S00005bJa	50100.174617222	310	92.7323838304637	15.0030179568398	23.1562	r
S00005WSa	50100.175064222	311	91.315588411208	16.1431578721941	23.0145	r
S00005WSa	50100.175509222	312	91.3153785941425	16.1431834973475	23.0138	r
S0000vy7a	50100.175509222	312	89.2043099363591	17.5178114494107	23.5299	r
S00001zya	50100.175509222	312	89.5628688347842	18.1853670854987	20.9483	r
S00000uxa	50100.175509222	312	90.1590992575129	16.5871051571234	22.5121	r
S0000dAaa	50100.175509222	312	89.6798206187165	15.7202084920289	23.5598	r
S0000o9za	50100.175955221996	313	88.7995219836898	14.1563668558723	23.247	r
S00000PXa	50100.175955221996	313	88.1887186311082	15.3347344382757	22.8532	r
S0001417a	50100.176413222	314	90.6293402172814	10.383728420604	22.3019	r
S00005kma	50100.176413222	314	89.7288877920605	8.38988651428528	23.1067	r
S0000cyva	50100.176413222	314	90.7536431838714	9.85013382001466	22.58	r
S000087Ya	50100.176413222	314	91.3048551714125	9.00397654886643	22.9509	r
S0000RCPa	50100.176860221996	315	89.3700785397525	5.8096451294391	23.2491	r
S0000kdha	50100.176860221996	315	90.9181198854226	6.3379852257909	22.4598	r
S00006tLa	50100.177309221996	316	89.5178286375003	2.89548812089936	23.4244	r
S000035sa	50100.177761221996	317	88.3357823208644	3.05388195019935	22.2537	r
S000038ba	50100.177761221996	317	86.6012681639758	4.50568666906165	22.0747	r
S00000bTa	50100.177761221996	317	87.3097051626749	3.95419057525487	20.7318	r
S0000Lkea	50100.177761221996	317	87.3022949065779	4.36629264891712	24.0016	r
S00006Hwa	50100.177761221996	317	87.2434632440001	2.15973911269805	22.6388	r
S0000dQ9a	50100.177761221996	317	88.1405178689869	2.94564989098978	23.3367	r
S0000NXQa	50100.178270222	318	78.3996301707877	2.27318636951048	22.9055	r
S000006wa	50100.178846222	319	92.6451138996541	7.04680684171834	21.9333	r
S0000A1aa	50100.178846222	319	94.0665106668448	6.82494651829279	23.4133	r
S0000x3Ha	50100.178846222	319	93.0071049442228	6.78317448194963	23.8706	r
S0000kdha	50100.178846222	319	90.9183525749248	6.33971397809239	22.462	r
S0000eR3a	50100.178846222	319	93.9244351912422	6.84001830909457	23.4032	r
S00000i2a	50100.045543222	32	88.785074391488	-48.5891519796418	20.4241	z
S0000iiIa	50100.179292222	320	94.4086712201411	9.04768027807575	22.1965	r
S000008oa	50100.179292222	320	94.9057804762755	9.21898131969019	23.5474	r
S0000kPia	50100.179292222	320	95.0190511198535	9.37082383545979	23.4537	r
S0000GTsa	50100.179738221996	321	95.2422188004264	12.9208294006307	23.6559	r
S00005cMa	50100.180184222	322	97.5867283562045	15.0816995787772	23.755	r
S0000VsCa	50100.180184222	322	97.2764573176978	13.061024596029	22.4326	r
S00000gfa	50100.180184222	322	96.8539709214572	13.405767987681	23.1462	r
S0000068a	50100.180184222	322	98.3976431587029	13.5104008716764	21.8578	r
S0000Cxla	50100.180184222	322	97.4963094812373	13.9126668940027	22.95	r
S00006qfa	50100.180631222	323	99.3652341228884	18.7666016319882	23.8556	r
S00001maa	50100.180631222	323	98.6659414142882	16.2947720040847	23.9006	r
S00001s4a	50100.180631222	323	100.151589561567	18.5387926793412	23.7454	r
S00004ura	50100.181077222	324	95.3343432920218	18.6233818145795	22.8408	r
S00005WSa	50100.181523221996	325	91.312543983292	16.1435292334347	23.0139	r
S00005WSa	50100.181968222	326	91.3123343142675	16.1435547733019	23.013	r
S0000vy7a	50100.181968222	326	89.205132011097	17.5223839211488	23.5283	r
S00001zya	50100.181968222	326	89.5626577668479	18.1871010238533	20.9483	r
S00000uxa	50100.181968222	326	90.1576148025539	16.5870527287612	22.5121	r
S0000dAaa	50100.181968222	326	89.6758911509689	15.7166137869133	23.5574	r
S00001p5a	50100.182413222	327	86.4434688182946	17.6843855733536	21.1261	r
S00002dSa	50100.182413222	327	86.202631617258	17.8420710840769	22.4421	r
S00001qea	50100.182413222	327	85.8562152326609	15.8516120010993	22.8092	r
S00000PXa	50100.182413222	327	88.1870831774352	15.335281180661	22.8521	r
S0000XGza	50100.182858222	328	85.6733590459614	12.7006798056766	23.6708	r
S0000vETa	50100.182858222	328	83.5344669603143	12.7903389674508	23.1431	r
S00005cIa	50100.182858222	328	83.6297418358606	13.5455361437207	23.5558	r
S0000mY7a	50100.183303221995	329	82.1316344128705	9.44579007093708	23.7321	r
S00014ora	50100.183748222	330	80.5563845305096	9.3489992416539	23.3392	r
S0000Pkua	50100.184637221995	332	79.8563863992486	12.4969382654222	22.0838	r
S00004WNa	50100.184637221995	332	79.2592513307895	13.1845662236655	22.5183	r
S0000quga	50100.184637221995	332	77.8322426002686	14.2401253889151	23.2978	r
S00008HPa	50100.185082222	333	80.7331903977815	14.0202920927628	23.7459	r
S000016va	50100.185082222	333	82.5231906226704	13.3035511698428	22.5536	r
S00008KLa	50100.185526222	334	83.4325883398948	14.982261044415	23.3407	r
S0000MRza	50100.185526222	334	83.2128804674153	16.3181437446357	22.6774	r
S00009taa	50100.185971221996	335	81.104975694014	16.780950651939	21.7007	r
S00000vqa	50100.185971221996	335	79.3844063016059	16.7038115896276	21.747	r
S00000AQa	50100.185971221996	335	79.1011796593626	14.6486410689355	21.6727	r
S00000Hja	50100.186415222	336	78.3264852545919	15.4340261880869	21.7197	r
S0000quga	50100.186415222	336	77.8313169312008	14.2411224746502	23.2892	r
S00003Pva	50100.186415222	336	75.8001518724073	14.1678510178403	23.2595	r
S00006WMa	50100.186415222	336	77.3340160315733	15.5054122641906	21.6034	r
S0000s99a	50100.186415222	336	75.9795993297965	16.0747164187659	23.6614	r
S0000FIka	50100.186415222	336	78.384297784037	16.0639786108646	23.3412	r
S00012q9a	50100.186415222	336	76.3358620462099	15.495138883081	21.006	r
S0000gjBa	50100.186415222	336	76.450678215256	14.8558119553973	23.461	r
S00002EVa	50100.186860222	337	78.4558473460814	18.4753536148395	21.8508	r
S0000ujaa	50100.186860222	337	78.0977423440003	18.2460807595168	22.9398	r
S00000vqa	50100.186860222	337	79.3841637717962	16.7037094764195	21.7457	r
S000020ra	50100.186860222	337	78.0877698589885	19.2278266802367	23.0027	r
S00005QHa	50100.186860222	337	78.9302482797101	19.2831504158025	23.5984	r
S0000FIka	50100.186860222	337	78.3844991300995	16.0641885565761	23.3385	r
S00014cva	50100.187337222	338	67.670645099702	19.9587102066994	22.5013	r
S00006K1a	50100.187884221996	339	55.2696619268402	9.51834324732886	20.406	r
S00007Ysa	50100.187884221996	339	55.0994864148042	7.31041530752756	22.6567	r
S00001Ina	50100.046478222	34	101.052135712124	-44.9510751281394	21.3034	z
S00000dZa	50100.046478222	34	98.760147029563	-45.5400062381369	19.9723	z
S00007Ysa	50100.188327222	340	55.0996467971299	7.31053579427569	22.6568	r
S00000cza	50100.188776222	341	58.059537058086	5.73886012071316	18.3158	r
S0000caxa	50100.188776222	341	57.865335337679	4.67551295803119	21.0902	r
S00005PPa	50100.190106222	344	61.80385890616	12.4996365266472	23.2357	r
S00008Mua	50100.190106222	344	63.0384766058684	13.8813699632295	21.0957	r
S00008Mua	50100.190549221996	345	63.0380884803169	13.8818769783068	21.091	r
S00000vJa	50100.190549221996	345	63.5600360229755	17.1150976861783	20.8813	r
S000046Ma	50100.190549221996	345	63.5193100310773	16.2561267599368	22.7487	r
S0000040a	50100.190997221995	346	67.4337466568612	13.7549383577945	22.9708	r
S0000ly3a	50100.190997221995	346	67.8483908501553	14.9053338900293	22.204	r
S0000810a	50100.190997221995	346	66.0315613565145	14.8313643074137	23.0504	r
S0000nMIa	50100.190997221995	346	65.7224414656177	13.7910556485681	22.9871	r
S000001Za	50100.191441222	347	64.7415737624722	13.5400857015483	22.3749	r
S00004eTa	50100.191441222	347	66.7405878443024	12.9321874333984	21.7205	r
S0000bzxa	50100.191441222	347	66.8600890206322	12.7443827178908	22.904	r
S0000nMIa	50100.191441222	347	65.7230343643932	13.7909685053181	22.9897	r
S00007KXa	50100.191884222	348	65.6219865054862	10.1599589800777	23.4189	r
S00006a6a	50100.192772222	350	62.4154806498714	5.47261229309871	23.0558	r
S00000ECa	50100.193215221996	351	59.0588713997019	2.86252828974722	23.3578	r
S00008pDa	50100.193215221996	351	58.9886337698073	3.9856654980895	22.8712	r
S00004S4a	50100.193215221996	351	58.944059545459	3.49135385614065	22.8661	r
S00000nJa	50100.193664221995	352	63.5228999175076	4.18144573472068	21.5949	r
S00006a6a	50100.194108222	353	62.4162069609621	5.47311445526211	23.0613	r
S0000Rf8a	50100.194108222	353	64.4275384958222	4.1988545093335	22.0522	r
S0000lfBa	50100.194108222	353	63.0830154505638	5.355442367341	22.7384	r
S00000nJa	50100.194108222	353	63.5228659177826	4.18146114165896	21.5949	r
S00003O4a	50100.194108222	353	63.7013887872583	6.5927823146354	23.4152	r
S0000ghVa	50100.194552222	354	65.6258831980867	6.24858530944539	23.1181	r
S0000ecra	50100.194552222	354	66.6467945094549	8.11419129170019	22.574	r
S00007KXa	50100.194996221995	355	65.6205158609178	10.1588533237991	23.4224	r
S000096va	50100.194996221995	355	67.3402082858611	11.7731891516816	22.9813	r
S00000BSa	50100.195439222	356	69.7571677962777	13.8289419159977	23.4715	r
S000096va	50100.195439222	356	67.3400725030982	11.7733534432115	22.9806	r
S00000BSa	50100.195883222	357	69.7570096205426	13.8289123892604	23.4711	r
S00002iza	50100.196327221995	358	71.9368332600011	18.6159340285959	23.1805	r
S0000hu4a	50100.196327221995	358	72.2863290722216	16.3543650040684	23.0734	r
S00006Dua	50100.196770222	359	74.2391409714929	20.9555480902229	23.3036	r
S0000F50a	50100.196770222	359	72.9582098296172	20.8376071079505	22.8726	r
S00006Dua	50100.197214222	360	74.2389291902281	20.9554719878915	23.3021	r
S0000n4ua	50100.197214222	360	76.4406270431985	20.9585907625361	23.0451	r
S00000qta	50100.197214222	360	75.6919941887296	22.9681712689065	22.0742	r
S00001l6a	50100.197214222	360	74.2955773383232	22.9645624000538	21.1122	r
S00002EVa	50100.197672222	361	78.4517572646907	18.4750571164604	21.8491	r
S0000ujaa	50100.197672222	361	78.1034123405215	18.2461207001779	22.9373	r
S00000vqa	50100.197672222	361	79.381217394203	16.7024668035187	21.7449	r
S000020ra	50100.197672222	361	78.0869092888389	19.2300019484505	23.0025	r
S0000FIka	50100.197672222	361	78.389402468464	16.0692855319213	23.334	r
S00014ora	50100.198134221995	362	80.5629702400941	9.31991686942777	23.3123	r
S0000mY7a	50100.198578222	363	82.1132944349128	9.44798845521984	23.7162	r
S0000XGza	50100.199023222	364	85.6752762058331	12.6934833344466	23.6679	r
S0000vETa	50100.199023222	364	83.5322109895574	12.789725253451	23.1428	r
S00005cIa	50100.199023222	364	83.6254099124955	13.5454195065115	23.5548	r
S00001p5a	50100.199468221996	365	86.4365564595456	17.6868931169218	21.1238	r
S00002dSa	50100.199468221996	365	86.1991281914102	17.8444819560055	22.4418	r
S00001qea	50100.199468221996	365	85.8487410921762	15.8583472460813	22.8044	r
S00000PXa	50100.199468221996	365	88.182770668882	15.3367224175491	22.8515	r
S00005WSa	50100.199912222	366	91.3038892878947	16.1445798484499	23.0102	r
S0000vy7a	50100.199912222	366	89.2074367133731	17.5350642286635	23.5227	r
S00001zya	50100.199912222	366	89.5620860479353	18.1919084558311	20.9481	r
S00000uxa	50100.199912222	366	90.1534968398899	16.5869044343499	22.5118	r
S0000dAaa	50100.199912222	366	89.6649895516005	15.7066188442578	23.5491	r
S00005WSa	50100.200357222	367	91.3036801120191	16.1446051531114	23.0114	r
S00004ura	50100.200801221996	368	95.3207731649557	18.6258830597268	22.8356	r
S00001s4a	50100.201246222	369	100.144724869653	18.5385202149776	23.7446	r
S00005cMa	50100.201692222	370	97.5767680220337	15.0831528896924	23.7525	r
S0000VsCa	50100.201692222	370	97.2764474365136	13.1200265886553	22.4081	r
S00000gfa	50100.201692222	370	96.8483922825439	13.4061086922442	23.1456	r
S0000068a	50100.201692222	370	98.3924360432957	13.5118160327381	21.8574	r
S0000Cxla	50100.201692222	370	97.4506334754736	14.0384137711456	22.9203	r
S0000GTsa	50100.202136222	371	95.2463953716231	12.9328390154814	23.6524	r
S000016va	50100.202659222	372	82.5189300601562	13.3026474061088	22.5529	r
S0000Pkua	50100.203104222	373	79.8905518528812	12.5058328706112	22.0489	r
S00004WNa	50100.203104222	373	79.2631745606176	13.1930266145622	22.5137	r
S0000quga	50100.203104222	373	77.8226548452625	14.2504726851903	23.2867	r
S00009taa	50100.203548221994	374	81.105271514745	16.8099179431306	21.671	r
S00000vqa	50100.203548221994	374	79.3796187554455	16.7017908681299	21.7458	r
S00000AQa	50100.203548221994	374	79.094573270428	14.6558953040323	21.667	r
S00008KLa	50100.203993222	375	83.4266518390629	14.9844165953353	23.3386	r
S0000MRza	50100.203993222	375	83.222046858158	16.3050533327801	22.6665	r
S00000Hja	50100.204457222	376	78.3162549761605	15.4390012146486	21.7116	r
S0000quga	50100.204457222	376	77.8219547998257	14.2512300382522	23.2779	r
S00003Pva	50100.204457222	376	75.7927591905932	14.1753709119428	23.2524	r
S00006WMa	50100.204457222	376	77.3222600767483	15.5020832406014	21.5936	r
S0000FIka	50100.204457222	376	78.3924911363625	16.0724802880333	23.3331	r
S00012q9a	50100.204457222	376	76.3626066768027	15.5191986239289	20.9699	r
S0000gjBa	50100.204457222	376	76.4453563147101	14.8540567054004	23.4589	r
S00004x1a	50100.205353221994	378	75.8106890358333	7.4364895952462	23.4447	r
S00000waa	50100.048282222	38	89.3008379611289	-37.7238245611951	18.9067	z
S00000WBa	50100.206689221995	381	78.1234665399281	7.10251760810158	22.0555	r
S000019ta	50100.206689221995	381	77.2671796599773	7.11290471367153	21.0578	r
S00014ora	50100.207134222	382	80.5671167014652	9.3017291359954	23.2927	r
S0000mY7a	50100.207579222	383	82.1025005399599	9.44928129046613	23.7055	r
S00000wVa	50100.208024221996	384	86.8984386902817	11.9592804706218	22.1419	r
S0001417a	50100.208468222	385	90.6327780856424	10.4062256211698	22.2876	r
S0000gM1a	50100.208468222	385	90.0179298117091	10.5088534927592	23.4784	r
S0000uQga	50100.208913222	386	93.0111881616633	12.6699245499167	23.0314	r
S00004wha	50100.208913222	386	93.07544133793	10.8883484355562	21.7035	r
S0000GTsa	50100.209357222	387	95.247751596551	12.9367044524341	23.6509	r
S00005cMa	50100.209802221994	388	97.5730161108849	15.083698591377	23.7513	r
S0000VsCa	50100.209802221994	388	97.2764690171231	13.1422422200409	22.3958	r
S00000gfa	50100.209802221994	388	96.8462904828407	13.4062364003222	23.1453	r
S0000068a	50100.209802221994	388	98.3904743167624	13.512348819958	21.8571	r
S0000Cxla	50100.209802221994	388	97.4334143313879	14.085829925111	22.9053	r
S0000mIOa	50100.210247222	389	100.308703561513	14.9078424223457	22.3781	r
S0000rCAa	50100.210247222	389	100.984581081289	14.49200888567	22.5091	r
S00006fPa	50100.210247222	389	100.213327840285	13.3941277081209	23.258	r
S00000pNa	50100.048731222	39	95.199491767578	-39.2384530207374	19.6125	z
S0000068a	50100.210692222	390	98.390259100142	13.5124072617104	21.858	r
S00003p1a	50100.211137221995	391	96.2873763278313	9.77235724581379	23.1962	r
S0000iiIa	50100.211582222	392	94.416889118155	9.04867009413289	22.1965	r
S000008oa	50100.211582222	392	94.900113858383	9.21984482035242	23.5471	r
S0000kPia	50100.211582222	392	94.973172828728	9.37174047280436	23.4279	r
S0001417a	50100.212027222	393	90.6331750674657	10.4087130085127	22.2927	r
S00005kma	50100.212027222	393	89.71188880442	8.40425517708107	23.0957	r
S0000cyva	50100.212027222	393	90.7325821057997	9.8804797360412	22.5558	r
S000087Ya	50100.212027222	393	91.2920594149236	9.00505229556433	22.9485	r
S00001pTa	50100.212471221996	394	87.9317713848554	8.33831589945507	22.4653	r
S0000mY7a	50100.213362222	396	82.0955712139384	9.45011095165631	23.7026	r
S00014ora	50100.213362222	396	80.5699989568203	9.28914627015968	23.3048	r
S00000cra	50100.213807222	397	79.0597575763735	6.10519624440442	21.2635	r
S00006ZEa	50100.213807222	397	79.9313145809845	5.70844789124101	22.0527	r
S0000JkUa	50100.213807222	397	79.3100774964911	6.18722513432266	23.6158	r
